Title,Price_in_lacs,Auction-rating,img,Model,driven-in_kms,Type,Engine,Transmission_type
Mercedes Benz C Class  2021 C 180 Cabriolet for Sale,"

                        Call
                  ",8.7/10,https://cache2.pakwheels.com/ad_pictures/9112/tn_mercedes-benz-c-class-c-180-cabriolet-2021-91129759.webp,2021,12 km,Petrol,1600 cc,Automatic
Honda Vezel  2019 Hybrid Z for Sale,"

                        PKR 79 ",6.8/10,https://cache3.pakwheels.com/ad_pictures/8737/tn_honda-vezel-hybrid-z-2019-87370826.webp,2019,"38,000 km",Hybrid,1500 cc,Automatic
Hyundai Sonata  2022 2.5 for Sale,"

                        PKR 1.05 ",8.9/10,https://cache4.pakwheels.com/ad_pictures/9451/tn_hyundai-sonata-2-5-2-2022-94510401.webp,2022,"23,000 km",Petrol,2500 cc,Automatic
Toyota Yaris Hatchback  2021  for Sale,"

                        PKR 54.75 ",5.4/10,https://cache1.pakwheels.com/ad_pictures/9569/tn_toyota-yaris-hatchback-2021-95697028.webp,2021,"3,385 km",Petrol,1000 cc,Automatic
KIA Sorento  2024 2.4 FWD for Sale,"

                        PKR 89 ",10/10,https://cache3.pakwheels.com/ad_pictures/9484/tn_kia-sorento-2-4-fwd-2024-94843959.webp,2024,"3,500 km",Petrol,2400 cc,Automatic
KIA Cerato  2019 1.6 Gamma Auto for Sale,"

                        PKR 55 ",7.1/10,https://cache1.pakwheels.com/ad_pictures/9572/tn_kia-cerato-1-6-gamma-auto-2019-95724098.webp,2019,"85,000 km",Petrol,1600 cc,Automatic
Honda City 5th Generation 2018 Aspire Prosmatec 1.5 i-VTEC for Sale,"

                        PKR 38.9 ",8.8/10,https://cache3.pakwheels.com/ad_pictures/9497/tn_honda-city-aspire-prosmatec-2018-94975505.webp,2018,"45,360 km",Petrol,1500 cc,Automatic
Toyota Prado  2006 TZ G 4.0 for Sale,"

                        PKR 1 ",6.2/10,https://cache2.pakwheels.com/ad_pictures/9139/tn_toyota-prado-tz-g-selection-2006-91395489.webp,2006,"100,000 km",Petrol,4000 cc,Automatic
Daihatsu Mira  2021 X SA lll for Sale,"

                        PKR 38.75 ",9.8/10,https://cache4.pakwheels.com/ad_pictures/8990/tn_daihatsu-mira-x-sa-lll-2021-89906396.webp,2021,"12,000 km",Petrol,0.0 kWh,Automatic
Nissan Dayz  2021  for Sale,"

                        PKR 35.5 ",10/10,https://cache4.pakwheels.com/ad_pictures/9426/tn_nissan-dayz-2021-94264225.webp,2021,"1,300 km",Petrol,660 cc,Automatic
Mercedes Benz E Class 4th (W212) Generation 2014 E200 for Sale,"

                        Call
                  ",9.2/10,https://cache4.pakwheels.com/ad_pictures/9021/tn_mercedes-benz-e-class-e-200-2014-90219437.webp,2014,"66,000 km",Petrol,2000 cc,Automatic
Nissan Leaf  2020  for Sale,"

                        PKR 83 ",,https://cache3.pakwheels.com/ad_pictures/9297/tn_nissan-leaf-2020-92976557.webp,2020,"11,897 km",Electric,42.0 kWh,Automatic
Daihatsu Mira  2020 G SA III for Sale,"

                        PKR 38 ",8.4/10,https://cache3.pakwheels.com/ad_pictures/9483/tn_daihatsu-mira-g-sa-iii-2020-94832929.webp,2020,"33,000 km",Petrol,660 cc,Automatic
Toyota Passo  2016 X L Package S  for Sale,"

                        PKR 35 ",7.3/10,https://cache3.pakwheels.com/ad_pictures/9574/tn_toyota-passo-x-l-package-s-2016-95747437.webp,2016,"96,000 km",Petrol,1000 cc,Automatic
Toyota Corolla  2020 GLi Automatic 1.3 VVTi for Sale,"

                        PKR 47.5 ",9/10,https://cache2.pakwheels.com/ad_pictures/9448/tn_toyota-corolla-gli-vvti-automatic-2020-94480304.webp,2020,"24,000 km",Petrol,1300 cc,Automatic
Toyota Vitz  2019 F 1.0 for Sale,"

                        PKR 38 ",8.2/10,https://cache2.pakwheels.com/ad_pictures/9385/tn_toyota-vitz-1-0-f-2019-93853095.webp,2019,"43,345 km",Petrol,996 cc,Automatic
Toyota Corolla  2012 XLi VVTi for Sale,"

                        PKR 26.5 ",,https://cache3.pakwheels.com/ad_pictures/9027/tn_toyota-corolla-xli-vvti-2012-90278544.webp,2012,"129,000 km",Petrol,1300 cc,Manual
